lower_limit,left_limit,upper_limit,right_limit,input_text
28.75,79.5,29.0,79.75,H44T9
28.25,80.5,28.5,80.75,H44U11
28.0,80.5,28.25,80.75,H44U12
28.0,80.75,28.25,81.0,H44U16
28.5,80.0,28.75,80.25,H44U2
28.25,80.0,28.5,80.25,H44U3
28.0,80.0,28.25,80.25,H44U4
28.0,80.25,28.25,80.5,H44U8
29.0,95.75,29.25,96.0,H46R16
28.25,93.5,28.5,93.75,H46V11
28.0,93.5,28.25,93.75,H46V12
28.25,93.75,28.5,94.0,H46V15
28.0,93.75,28.25,94.0,H46V16
28.25,93.25,28.5,93.5,H46V7
28.0,93.25,28.25,93.5,H46V8
28.5,94.5,28.75,94.75,H46W10
28.25,94.5,28.5,94.75,H46W11
28.0,94.5,28.25,94.75,H46W12
28.75,94.75,29.0,95.0,H46W13
28.5,94.75,28.75,95.0,H46W14
28.25,94.75,28.5,95.0,H46W15
28.5,94.0,28.75,94.25,H46W2
28.25,94.0,28.5,94.25,H46W3
28.0,94.0,28.25,94.25,H46W4
28.5,94.25,28.75,94.5,H46W6
28.25,94.25,28.5,94.5,H46W7
28.0,94.25,28.25,94.5,H46W8
28.75,94.5,29.0,94.75,H46W9
28.75,95.0,29.0,95.25,H46X1
28.5,95.5,28.75,95.75,H46X10
28.25,95.5,28.5,95.75,H46X11
28.0,95.5,28.25,95.75,H46X12
28.75,95.75,29.0,96.0,H46X13
28.5,95.75,28.75,96.0,H46X14
28.25,95.75,28.5,96.0,H46X15
28.0,95.75,28.25,96.0,H46X16
28.5,95.0,28.75,95.25,H46X2
28.25,95.0,28.5,95.25,H46X3
28.0,95.0,28.25,95.25,H46X4
28.75,95.25,29.0,95.5,H46X5
28.5,95.25,28.75,95.5,H46X6
28.25,95.25,28.5,95.5,H46X7
28.0,95.25,28.25,95.5,H46X8
28.75,95.5,29.0,95.75,H46X9
28.0,96.5,28.25,96.75,H47S12
28.0,96.75,28.25,97.0,H47S16
28.5,96.0,28.75,96.25,H47S2
28.25,96.0,28.5,96.25,H47S3
28.0,96.0,28.25,96.25,H47S4
28.0,96.25,28.25,96.5,H47S8
35.0,77.5,35.25,77.75,I43F12
35.0,77.75,35.25,78.0,I43F16
35.25,77.0,35.5,77.25,I43F3
35.0,77.25,35.25,77.5,I43F8
34.5,73.75,34.75,74.0,I43H14
34.25,73.75,34.5,74.0,I43H15
34.0,73.75,34.25,74.0,I43H16
34.5,74.5,34.75,74.75,I43I10
34.25,74.5,34.5,74.75,I43I11
34.5,74.75,34.75,75.0,I43I14
34.5,74.0,34.75,74.25,I43I2
34.25,74.0,34.5,74.25,I43I3
34.0,74.0,34.25,74.25,I43I4
34.75,74.25,35.0,74.5,I43I5
34.5,74.25,34.75,74.5,I43I6
34.25,74.25,34.5,74.5,I43I7
34.0,74.25,34.25,74.5,I43I8
34.75,74.5,35.0,74.75,I43I9
34.5,75.5,34.75,75.75,I43J10
34.25,75.5,34.5,75.75,I43J11
34.0,75.5,34.25,75.75,I43J12
34.5,75.75,34.75,76.0,I43J14
34.25,75.75,34.5,76.0,I43J15
34.0,75.75,34.25,76.0,I43J16
34.5,75.0,34.75,75.25,I43J2
34.25,75.0,34.5,75.25,I43J3
34.0,75.0,34.25,75.25,I43J4
34.5,75.25,34.75,75.5,I43J6
34.25,75.25,34.5,75.5,I43J7
34.0,75.25,34.25,75.5,I43J8
34.25,76.5,34.5,76.75,I43K11
34.0,76.5,34.25,76.75,I43K12
34.75,76.75,35.0,77.0,I43K13
34.0,76.75,34.25,77.0,I43K16
34.5,76.0,34.75,76.25,I43K2
34.25,76.0,34.5,76.25,I43K3
34.25,76.25,34.5,76.5,I43K7
34.0,76.25,34.25,76.5,I43K8
34.75,77.0,35.0,77.25,I43L1
34.5,77.5,34.75,77.75,I43L10
34.25,77.5,34.5,77.75,I43L11
34.0,77.5,34.25,77.75,I43L12
34.75,77.75,35.0,78.0,I43L13
34.5,77.75,34.75,78.0,I43L14
34.25,77.75,34.5,78.0,I43L15
34.0,77.75,34.25,78.0,I43L16
34.5,77.0,34.75,77.25,I43L2
34.25,77.0,34.5,77.25,I43L3
34.0,77.0,34.25,77.25,I43L4
34.75,77.25,35.0,77.5,I43L5
34.5,77.25,34.75,77.5,I43L6
34.25,77.25,34.5,77.5,I43L7
34.0,77.25,34.25,77.5,I43L8
34.75,77.5,35.0,77.75,I43L9
33.5,73.75,33.75,74.0,I43N14
33.75,74.0,34.0,74.25,I43O1
33.5,74.5,33.75,74.75,I43O10
33.25,74.5,33.5,74.75,I43O11
33.0,74.5,33.25,74.75,I43O12
33.75,74.75,34.0,75.0,I43O13
33.25,74.75,33.5,75.0,I43O15
33.0,74.75,33.25,75.0,I43O16
33.5,74.0,33.75,74.25,I43O2
33.25,74.0,33.5,74.25,I43O3
33.75,74.25,34.0,74.5,I43O5
33.5,74.25,33.75,74.5,I43O6
33.25,74.25,33.5,74.5,I43O7
33.0,74.25,33.25,74.5,I43O8
33.75,74.5,34.0,74.75,I43O9
33.25,75.5,33.5,75.75,I43P11
33.0,75.5,33.25,75.75,I43P12
33.25,75.0,33.5,75.25,I43P3
33.0,75.0,33.25,75.25,I43P4
33.75,75.25,34.0,75.5,I43P5
33.5,75.25,33.75,75.5,I43P6
33.25,75.25,33.5,75.5,I43P7
33.0,75.25,33.25,75.5,I43P8
33.75,75.5,34.0,75.75,I43P9
33.75,76.0,34.0,76.25,I43Q1
33.5,76.5,33.75,76.75,I43Q10
33.25,76.5,33.5,76.75,I43Q11
33.0,76.5,33.25,76.75,I43Q12
33.75,76.75,34.0,77.0,I43Q13
33.5,76.75,33.75,77.0,I43Q14
33.25,76.75,33.5,77.0,I43Q15
33.0,76.75,33.25,77.0,I43Q16
33.5,76.0,33.75,76.25,I43Q2
33.25,76.0,33.5,76.25,I43Q3
33.5,76.25,33.75,76.5,I43Q6
33.25,76.25,33.5,76.5,I43Q7
33.75,76.5,34.0,76.75,I43Q9
33.75,77.0,34.0,77.25,I43R1
33.5,77.5,33.75,77.75,I43R10
33.25,77.5,33.5,77.75,I43R11
33.0,77.5,33.25,77.75,I43R12
33.75,77.75,34.0,78.0,I43R13
33.5,77.75,33.75,78.0,I43R14
33.0,77.75,33.25,78.0,I43R16
33.5,77.0,33.75,77.25,I43R2
33.25,77.0,33.5,77.25,I43R3
33.0,77.0,33.25,77.25,I43R4
33.75,77.25,34.0,77.5,I43R5
33.5,77.25,33.75,77.5,I43R6
33.25,77.25,33.5,77.5,I43R7
33.0,77.25,33.25,77.5,I43R8
33.75,77.5,34.0,77.75,I43R9
32.75,74.75,33.0,75.0,I43U13
32.75,75.0,33.0,75.25,I43V1
32.5,75.5,32.75,75.75,I43V10
32.0,75.5,32.25,75.75,I43V12
32.75,75.75,33.0,76.0,I43V13
32.0,75.75,32.25,76.0,I43V16
32.5,75.0,32.75,75.25,I43V2
32.75,75.25,33.0,75.5,I43V5
32.5,75.25,32.75,75.5,I43V6
32.0,75.25,32.25,75.5,I43V8
32.75,76.0,33.0,76.25,I43W1
32.5,76.5,32.75,76.75,I43W10
32.25,76.5,32.5,76.75,I43W11
32.0,76.5,32.25,76.75,I43W12
32.75,76.75,33.0,77.0,I43W13
32.5,76.75,32.75,77.0,I43W14
32.25,76.75,32.5,77.0,I43W15
32.0,76.75,32.25,77.0,I43W16
32.5,76.0,32.75,76.25,I43W2
32.25,76.0,32.5,76.25,I43W3
32.0,76.0,32.25,76.25,I43W4
32.75,76.25,33.0,76.5,I43W5
32.5,76.25,32.75,76.5,I43W6
32.25,76.25,32.5,76.5,I43W7
32.0,76.25,32.25,76.5,I43W8
32.75,76.5,33.0,76.75,I43W9
32.75,77.0,33.0,77.25,I43X1
32.5,77.5,32.75,77.75,I43X10
32.25,77.5,32.5,77.75,I43X11
32.0,77.5,32.25,77.75,I43X12
32.75,77.75,33.0,78.0,I43X13
32.5,77.75,32.75,78.0,I43X14
32.25,77.75,32.5,78.0,I43X15
32.0,77.75,32.25,78.0,I43X16
32.5,77.0,32.75,77.25,I43X2
32.25,77.0,32.5,77.25,I43X3
32.0,77.0,32.25,77.25,I43X4
32.75,77.25,33.0,77.5,I43X5
32.5,77.25,32.75,77.5,I43X6
32.25,77.25,32.5,77.5,I43X7
32.0,77.25,32.25,77.5,I43X8
32.75,77.5,33.0,77.75,I43X9
34.0,78.0,34.25,78.25,I44G4
34.25,78.25,34.5,78.5,I44G7
34.0,78.25,34.25,78.5,I44G8
33.75,78.0,34.0,78.25,I44M1
33.5,78.5,33.75,78.75,I44M10
33.25,78.5,33.5,78.75,I44M11
33.0,78.5,33.25,78.75,I44M12
33.5,78.0,33.75,78.25,I44M2
33.25,78.0,33.5,78.25,I44M3
33.0,78.0,33.25,78.25,I44M4
33.75,78.25,34.0,78.5,I44M5
33.5,78.25,33.75,78.5,I44M6
33.25,78.25,33.5,78.5,I44M7
33.0,78.25,33.25,78.5,I44M8
32.75,78.0,33.0,78.25,I44S1
32.5,78.0,32.75,78.25,I44S2
32.25,78.0,32.5,78.25,I44S3
32.0,78.0,32.25,78.25,I44S4
32.75,78.25,33.0,78.5,I44S5
32.0,78.25,32.25,78.5,I44S8
32.75,78.5,33.0,78.75,I44S9
